D = 13;
n = [ 4 3 2 6 6 1 4 6 7 2 1 2 5 ];

N = 50;
d = [ 1 1 1 1 2 2 2 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 7 7 7 7 8 8 8 8 8 8 8 9 9 9 9 9 9 9 10 10 11 12 12 13 13 13 13 13 ];

m = [
    [ 1.00 0.45 0.24 0.39 0.71 0.41 0.70 0.58 0.85 0.43 0.24 0.36 0.76 0.14 0.48 0.44 0.17 0.71 0.49 0.60 0.83 0.49 0.69 0.33 0.45 0.58 0.26 0.38 0.43 0.82 0.36 0.76 0.35 0.59 0.73 0.20 0.76 0.52 0.67 0.62 0.58 0.48 0.86 0.23 0.49 0.62 0.49 0.48 0.48 0.23 ]
    [ 0.45 1.00 0.64 0.59 0.30 0.61 0.62 0.76 0.10 0.22 0.43 0.50 0.38 0.40 0.49 0.29 0.88 0.57 0.46 0.88 0.27 0.10 0.50 0.68 0.55 0.56 0.63 0.60 0.85 0.15 0.61 0.58 0.49 0.42 0.44 0.84 0.33 0.39 0.42 0.61 0.70 0.53 0.53 0.66 0.65 0.46 0.30 0.45 0.49 0.61 ]
    [ 0.24 0.64 1.00 0.51 0.62 0.72 0.38 0.28 0.60 0.31 0.79 0.50 0.08 0.47 0.53 0.46 0.64 0.15 0.43 0.19 0.54 0.65 0.47 0.29 0.39 0.53 0.65 0.63 0.59 0.80 0.38 0.52 0.44 0.68 0.64 0.80 0.86 0.38 0.07 0.39 0.46 0.32 0.90 0.23 0.57 0.55 0.73 0.64 0.47 0.52 ]
    [ 0.39 0.59 0.51 1.00 0.34 0.48 0.43 0.84 0.30 0.50 0.30 0.71 0.23 0.13 0.56 0.80 0.41 0.48 0.83 0.33 0.26 0.41 0.54 0.61 0.36 0.72 0.46 0.42 0.47 0.71 0.52 0.57 0.12 0.46 0.56 0.89 0.15 0.73 0.72 0.42 0.51 0.32 0.73 0.36 0.49 0.46 0.76 0.55 0.42 0.51 ]
    [ 0.71 0.30 0.62 0.34 1.00 0.60 0.48 0.25 0.54 0.83 0.33 0.57 0.49 0.43 0.88 0.47 0.54 0.50 0.88 0.48 0.49 0.43 0.85 0.42 0.54 0.42 0.72 0.80 0.96 0.21 0.49 0.79 0.55 0.72 0.51 0.78 0.33 0.39 0.34 0.63 0.95 0.15 0.43 0.43 0.26 0.64 0.46 0.27 0.32 0.34 ]
    [ 0.41 0.61 0.72 0.48 0.60 1.00 0.12 0.22 0.06 0.65 0.38 0.21 0.38 0.42 0.47 0.55 0.52 0.49 0.39 0.04 0.47 0.28 0.47 0.51 0.15 0.52 0.56 0.48 0.58 0.11 0.35 0.05 0.34 0.34 0.45 0.72 0.06 0.49 0.47 0.12 0.12 0.40 0.66 0.26 0.66 0.56 0.56 0.44 0.76 0.81 ]
    [ 0.70 0.62 0.38 0.43 0.48 0.12 1.00 0.68 0.41 0.24 0.52 0.45 0.82 0.86 0.21 0.48 0.83 0.62 0.70 0.45 0.11 0.64 0.32 0.11 0.36 0.65 0.27 0.78 0.23 0.22 0.11 0.38 0.51 0.59 0.64 0.20 0.77 0.33 0.04 0.57 0.74 0.39 0.28 0.66 0.33 0.35 0.39 0.46 0.68 0.64 ]
    [ 0.58 0.76 0.28 0.84 0.25 0.22 0.68 1.00 0.07 0.27 0.76 0.52 0.56 0.30 0.45 0.75 0.60 0.41 0.63 0.17 0.43 0.43 0.50 0.09 0.21 0.82 0.66 0.62 0.67 0.67 0.61 0.84 0.72 0.52 0.64 0.23 0.63 0.64 0.41 0.66 0.50 0.68 0.39 0.88 0.14 0.54 0.57 0.45 0.67 0.43 ]
    [ 0.85 0.10 0.60 0.30 0.54 0.06 0.41 0.07 1.00 0.65 0.14 0.15 0.56 0.23 0.10 0.68 0.73 0.48 0.11 0.56 0.51 0.67 0.28 0.61 0.65 0.03 0.21 0.14 0.52 0.55 0.51 0.46 0.64 0.26 0.14 0.37 0.37 0.54 0.49 0.89 0.83 0.14 0.40 0.49 0.15 0.24 0.09 0.76 0.40 0.67 ]
    [ 0.43 0.22 0.31 0.50 0.83 0.65 0.24 0.27 0.65 1.00 0.57 0.57 0.78 0.70 0.71 0.48 0.43 0.87 0.89 0.39 0.34 0.29 0.55 0.23 0.54 0.80 0.61 0.47 0.69 0.55 0.46 0.52 0.83 0.21 0.52 0.33 0.51 0.47 0.67 0.51 0.24 0.26 0.18 0.33 0.49 0.13 0.42 0.62 0.33 0.49 ]
    [ 0.24 0.43 0.79 0.30 0.33 0.38 0.52 0.76 0.14 0.57 1.00 0.32 0.56 0.32 0.71 0.42 0.69 0.66 0.68 0.33 0.46 0.36 0.58 0.68 0.43 0.52 0.48 0.32 0.59 0.23 0.48 0.35 0.80 0.53 0.52 0.85 0.29 0.62 0.53 0.10 0.15 0.61 0.58 0.55 0.63 0.78 0.56 0.90 0.67 0.57 ]
    [ 0.36 0.50 0.50 0.71 0.57 0.21 0.45 0.52 0.15 0.57 0.32 1.00 0.28 0.72 0.48 0.19 0.23 0.32 0.40 0.36 0.39 0.78 0.61 0.46 0.49 0.37 0.20 0.29 0.18 0.32 0.46 0.07 0.47 0.78 0.36 0.20 0.53 0.34 0.15 0.72 0.76 0.39 0.61 0.62 0.66 0.20 0.74 0.20 0.54 0.39 ]
    [ 0.76 0.38 0.08 0.23 0.49 0.38 0.82 0.56 0.56 0.78 0.56 0.28 1.00 0.35 0.67 0.56 0.71 0.48 0.44 0.52 0.51 0.36 0.10 0.45 0.57 0.39 0.53 0.33 0.34 0.52 0.09 0.53 0.64 0.22 0.23 0.57 0.76 0.45 0.56 0.47 0.50 0.29 0.48 0.62 0.33 0.58 0.15 0.72 0.46 0.86 ]
    [ 0.14 0.40 0.47 0.13 0.43 0.42 0.86 0.30 0.23 0.70 0.32 0.72 0.35 1.00 0.79 0.40 0.55 0.74 0.65 0.56 0.45 0.48 0.55 0.40 0.58 0.80 0.72 0.75 0.19 0.47 0.45 0.48 0.52 0.57 0.51 0.42 0.28 0.49 0.45 0.55 0.56 0.85 0.98 0.80 0.33 0.15 0.86 0.36 0.80 0.35 ]
    [ 0.48 0.49 0.53 0.56 0.88 0.47 0.21 0.45 0.10 0.71 0.71 0.48 0.67 0.79 1.00 0.44 0.26 0.12 0.15 0.68 0.61 0.20 0.55 0.78 0.22 0.78 0.59 0.39 0.42 0.88 0.56 0.59 0.76 0.70 0.54 0.15 0.77 0.47 0.40 0.61 0.11 0.31 0.60 0.50 0.41 0.71 0.88 0.46 0.76 0.66 ]
    [ 0.44 0.29 0.46 0.80 0.47 0.55 0.48 0.75 0.68 0.48 0.42 0.19 0.56 0.40 0.44 1.00 0.69 0.43 0.15 0.54 0.40 0.53 0.66 0.62 0.20 0.20 0.34 0.35 0.68 0.69 0.07 0.72 0.17 0.56 0.50 0.51 0.72 0.59 0.92 0.38 0.68 0.90 0.60 0.54 0.48 0.64 0.73 0.73 0.60 0.29 ]
    [ 0.17 0.88 0.64 0.41 0.54 0.52 0.83 0.60 0.73 0.43 0.69 0.23 0.71 0.55 0.26 0.69 1.00 0.86 0.93 0.32 0.76 0.20 0.83 0.75 0.77 0.52 0.89 0.08 0.70 0.76 0.68 0.58 0.67 0.76 0.18 0.55 0.65 0.35 0.57 0.40 0.20 0.78 0.43 0.14 0.34 0.35 0.66 0.49 0.62 0.54 ]
    [ 0.71 0.57 0.15 0.48 0.50 0.49 0.62 0.41 0.48 0.87 0.66 0.32 0.48 0.74 0.12 0.43 0.86 1.00 0.37 0.46 0.28 0.39 0.51 0.89 0.91 0.50 0.56 0.72 0.27 0.55 0.39 0.32 0.30 0.59 0.86 0.82 0.34 0.61 0.80 0.23 0.44 0.83 0.88 0.48 0.38 0.21 0.28 0.60 0.39 0.37 ]
    [ 0.49 0.46 0.43 0.83 0.88 0.39 0.70 0.63 0.11 0.89 0.68 0.40 0.44 0.65 0.15 0.15 0.93 0.37 1.00 0.60 0.76 0.38 0.17 0.52 0.67 0.78 0.51 0.48 0.60 0.54 0.82 0.18 0.54 0.65 0.22 0.24 0.33 0.65 0.31 0.32 0.68 0.33 0.60 0.71 0.55 0.68 0.49 0.10 0.53 0.48 ]
    [ 0.60 0.88 0.19 0.33 0.48 0.04 0.45 0.17 0.56 0.39 0.33 0.36 0.52 0.56 0.68 0.54 0.32 0.46 0.60 1.00 0.52 0.53 0.34 0.56 0.60 0.29 0.39 0.57 0.52 0.53 0.23 0.27 0.65 0.47 0.41 0.21 0.50 0.51 0.71 0.80 0.43 0.54 0.41 0.77 0.76 0.53 0.68 0.23 0.83 0.71 ]
    [ 0.83 0.27 0.54 0.26 0.49 0.47 0.11 0.43 0.51 0.34 0.46 0.39 0.51 0.45 0.61 0.40 0.76 0.28 0.76 0.52 1.00 0.58 0.45 0.49 0.11 0.62 0.55 0.55 0.53 0.70 0.62 0.24 0.24 0.36 0.47 0.42 0.84 0.49 0.91 0.52 0.67 0.39 0.24 0.23 0.35 0.72 0.86 0.12 0.42 0.56 ]
